Original_order,Date_MMDDYYYY,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Sample_Name,Submerged_weight_post,Dry_weight_post,double_single_dead,notes
371,8122024,2024,Hyp,06,Both,02,B,23,2024_Hyp06_Both02_B23,549.2,1400.7,,
196,8122024,2024,Hyp,05,Cont,02,B,22,2024_Hyp05_Cont02_B22,507.5,1233.5,,
209,8122024,2024,Warm,05,Cont,02,G,22,2024_Warm05_Cont02_G22,717.8,1956.9,,
219,8122024,2024,Cont,05,Cont,02,W,22,2024_Cont05_Cont02_W22,739,1784.8,,
237,8122024,2024,Both,05,Cont,02,O,22,2024_Both05_Cont02_O22,407.8,989.4,,
245,8122024,2024,Warm,05,Warm,02,G,22,2024_Warm05_Warm02_G22,320.3,776.6,,
249,8122024,2024,Both,05,Warm,02,O,22,2024_Both05_Warm02_O22,755.7,1814.7,,
262,8122024,2024,Cont,05,Warm,02,W,22,2024_Cont05_Warm02_W22,311.5,717.6,,
275,8122024,2024,Hyp,05,Warm,02,B,22,2024_Hyp05_Warm02_B22,294.5,691.9,,
293,8122024,2024,Cont,05,Hyp,02,W,22,2024_Cont05_Hyp02_W22,693.2,1565.6,,
304,8122024,2024,Hyp,05,Hyp,02,B,22,2024_Hyp05_Hyp02_B22,642.4,1530.9,,
307,8122024,2024,Warm,05,Hyp,02,G,22,2024_Warm05_Hyp02_G22,369.5,916.1,,
311,8122024,2024,Both,05,Hyp,02,O,22,2024_Both05_Hyp02_O22,406.9,996.7,,
337,8122024,2024,Hyp,05,Both,02,B,22,2024_Hyp05_Both02_B22,224.8,516,,
346,8122024,2024,Warm,05,Both,02,G,22,2024_Warm05_Both02_G22,551,1294.9,,
365,8122024,2024,Both,05,Both,02,O,22,2024_Both05_Both02_O22,413.9,959.8,,
368,8122024,2024,Cont,05,Both,02,W,22,2024_Cont05_Both02_W22,479.4,1072.9,,
198,8122024,2024,Warm,05,Cont,02,G,21,2024_Warm05_Cont02_G21,626.8,1446,,
203,8122024,2024,Hyp,05,Cont,02,B,21,2024_Hyp05_Cont02_B21,1034.9,2291.8,,
212,8122024,2024,Both,05,Cont,02,O,21,2024_Both05_Cont02_O21,153.4,384.9,,
248,8122024,2024,Cont,05,Warm,02,W,21,2024_Cont05_Warm02_W21,483.4,1271.4,,
250,8122024,2024,Warm,05,Warm,02,G,21,2024_Warm05_Warm02_G21,689.4,1329.4,,
282,8122024,2024,Both,05,Warm,02,O,21,2024_Both05_Warm02_O21,402.3,914.1,,
288,8122024,2024,Hyp,05,Warm,02,B,21,2024_Hyp05_Warm02_B21,319,732.3,,
290,8122024,2024,Both,05,Hyp,02,O,21,2024_Both05_Hyp02_O21,767.7,1918.9,,
313,8122024,2024,Cont,05,Hyp,02,W,21,2024_Cont05_Hyp02_W21,502.8,1260.9,,
318,8122024,2024,Hyp,05,Hyp,02,B,21,2024_Hyp05_Hyp02_B21,693.2,1626.8,,
335,8122024,2024,Warm,05,Hyp,02,G,21,2024_Warm05_Hyp02_G21,454.4,1053.8,,
338,8122024,2024,Warm,05,Both,02,G,21,2024_Warm05_Both02_G21,503.9,1415.5,,
345,8122024,2024,Both,05,Both,02,O,21,2024_Both05_Both02_O21,608.8,1516.5,,
356,8122024,2024,Hyp,05,Both,02,B,21,2024_Hyp05_Both02_B21,396.6,886.1,,
369,8122024,2024,Cont,05,Both,02,W,21,2024_Cont05_Both02_W21,371.7,907.8,,
420,8122024,2024,Both,04,Cont,03,O,32,2024_Both04_Cont03_O32,684.6,1544.2,,09.26.24 SKM fixed to be O32 instead of O21 and updated phase 1 info
205,8122024,2024,Warm,04,Cont,02,G,20,2024_Warm04_Cont02_G20,880.6,2116,,
210,8122024,2024,Cont,04,Cont,02,W,20,2024_Cont04_Cont02_W20,530.9,1194.2,,
218,8122024,2024,Both,04,Cont,02,O,20,2024_Both04_Cont02_O20,559.3,1309.6,,
231,8122024,2024,Hyp,04,Cont,02,B,20,2024_Hyp04_Cont02_B20,680.7,1599.3,,
260,8122024,2024,Both,04,Warm,02,O,20,2024_Both04_Warm02_O20,429.8,943.7,,
274,8122024,2024,Cont,04,Warm,02,W,20,2024_Cont04_Warm02_W20,315.7,723.4,,
285,8122024,2024,Warm,04,Warm,02,G,20,2024_Warm04_Warm02_G20,490.1,1213.4,,
286,8122024,2024,Hyp,04,Warm,02,B,20,2024_Hyp04_Warm02_B20,271.4,639.3,,
308,8122024,2024,Hyp,04,Hyp,02,B,20,2024_Hyp04_Hyp02_B20,720.6,1723.7,,
317,8122024,2024,Cont,04,Hyp,02,W,20,2024_Cont04_Hyp02_W20,814,2165.3,,
324,8122024,2024,Both,04,Hyp,02,O,20,2024_Both04_Hyp02_O20,345.7,839,,
326,8122024,2024,Warm,04,Hyp,02,G,20,2024_Warm04_Hyp02_G20,714.9,1734.6,,
352,8122024,2024,Both,04,Both,02,O,20,2024_Both04_Both02_O20,364,778.8,,
353,8122024,2024,Hyp,04,Both,02,B,20,2024_Hyp04_Both02_B20,388,986.8,,
361,8122024,2024,Cont,04,Both,02,W,20,2024_Cont04_Both02_W20,395.6,891.6,,
379,8122024,2024,Warm,04,Both,02,G,20,2024_Warm04_Both02_G20,679,1800.5,,
197,8122024,2024,Cont,04,Cont,02,W,19,2024_Cont04_Cont02_W19,562.1,1408.6,,
206,8122024,2024,Both,04,Cont,02,O,19,2024_Both04_Cont02_O19,999.1,2281.7,,
217,8122024,2024,Warm,04,Cont,02,G,19,2024_Warm04_Cont02_G19,230.9,555.2,,
234,8122024,2024,Hyp,04,Cont,02,B,19,2024_Hyp04_Cont02_B19,595.3,1448.1,,
241,8122024,2024,Both,04,Warm,02,O,19,2024_Both04_Warm02_O19,231.5,563.9,,
257,8122024,2024,Hyp,04,Warm,02,B,19,2024_Hyp04_Warm02_B19,174.1,415.9,,
265,8122024,2024,Cont,04,Warm,02,W,19,2024_Cont04_Warm02_W19,965.6,2428.1,,
287,8122024,2024,Warm,04,Warm,02,G,19,2024_Warm04_Warm02_G19,447.3,992,,
291,8122024,2024,Hyp,04,Hyp,02,B,19,2024_Hyp04_Hyp02_B19,175.4,449.6,,
329,8122024,2024,Warm,04,Hyp,02,G,19,2024_Warm04_Hyp02_G19,559.2,1259.2,,
332,8122024,2024,Both,04,Hyp,02,O,19,2024_Both04_Hyp02_O19,335.9,768.4,,"9.26.24 SKM changed from P19 to O19 and phase 1 info, typo in entering the data"
334,8122024,2024,Cont,04,Hyp,02,W,19,2024_Cont04_Hyp02_W19,643.1,1488.8,,
344,8122024,2024,Both,04,Both,02,O,19,2024_Both04_Both02_O19,485.6,1255.5,,
367,8122024,2024,Warm,04,Both,02,G,19,2024_Warm04_Both02_G19,613.1,1499.8,,
375,8122024,2024,Hyp,04,Both,02,B,19,2024_Hyp04_Both02_B19,651.4,1631.5,,
384,8122024,2024,Cont,04,Both,02,W,19,2024_Cont04_Both02_W19,312.3,770.4,,
214,8122024,2024,Warm,03,Cont,02,G,18,2024_Warm03_Cont02_G18,474,1129.3,,
216,8122024,2024,Hyp,03,Cont,02,B,18,2024_Hyp03_Cont02_B18,933.9,2353.9,,
236,8122024,2024,Both,03,Cont,02,O,18,2024_Both03_Cont02_O18,1099.8,2501.9,,
258,8122024,2024,Both,03,Warm,02,O,18,2024_Both03_Warm02_O18,226.6,603.5,,
276,8122024,2024,Hyp,03,Warm,02,B,18,2024_Hyp03_Warm02_B18,602.9,1263.8,,
279,8122024,2024,Cont,03,Warm,02,W,18,2024_Cont03_Warm02_W18,1235.9,2999.3,,
281,8122024,2024,Warm,03,Warm,02,G,18,2024_Warm03_Warm02_G18,476.6,1150.3,,
297,8122024,2024,Warm,03,Hyp,02,G,18,2024_Warm03_Hyp02_G18,856.7,1988.7,,had gonad - female
303,8122024,2024,Hyp,03,Hyp,02,B,18,2024_Hyp03_Hyp02_B18,496.6,1161,,
310,8122024,2024,Both,03,Hyp,02,O,18,2024_Both03_Hyp02_O18,421.9,1165.4,,
322,8122024,2024,Cont,03,Hyp,02,W,18,2024_Cont03_Hyp02_W18,966.7,2455.9,,
348,8122024,2024,Warm,03,Both,02,G,18,2024_Warm03_Both02_G18,371.7,965,,
358,8122024,2024,Both,03,Both,02,O,18,2024_Both03_Both02_O18,273.7,683.1,,
359,8122024,2024,Cont,03,Both,02,W,18,2024_Cont03_Both02_W18,532.7,1357.7,,
382,8122024,2024,Hyp,03,Both,02,B,18,2024_Hyp03_Both02_B18,628.3,1377.2,,
194,8122024,2024,Cont,03,Cont,02,W,17,2024_Cont03_Cont02_W17,580,1368.1,,
221,8122024,2024,Both,03,Cont,02,O,17,2024_Both03_Cont02_O17,931.4,2124,,
224,8122024,2024,Warm,03,Cont,02,G,17,2024_Warm03_Cont02_G17,1090.6,2713.9,,
226,8122024,2024,Hyp,03,Cont,02,B,17,2024_Hyp03_Cont02_B17,506.7,1367.9,,
242,8122024,2024,Both,03,Warm,02,O,17,2024_Both03_Warm02_O17,629.8,1482.5,,
264,8122024,2024,Cont,03,Warm,02,W,17,2024_Cont03_Warm02_W17,578.9,1269.3,,
269,8122024,2024,Hyp,03,Warm,02,B,17,2024_Hyp03_Warm02_B17,375.2,899.5,,
277,8122024,2024,Warm,03,Warm,02,G,17,2024_Warm03_Warm02_G17,593.7,1463.3,,
292,8122024,2024,Hyp,03,Hyp,02,B,17,2024_Hyp03_Hyp02_B17,725.3,1679.9,,
319,8122024,2024,Both,03,Hyp,02,O,17,2024_Both03_Hyp02_O17,1086.4,2634.6,,
321,8122024,2024,Cont,03,Hyp,02,W,17,2024_Cont03_Hyp02_W17,731.4,1760.8,,
333,8122024,2024,Warm,03,Hyp,02,G,17,2024_Warm03_Hyp02_G17,726,1728.4,,
340,8122024,2024,Both,03,Both,02,O,17,2024_Both03_Both02_O17,415.9,1029.6,,
362,8122024,2024,Hyp,03,Both,02,B,17,2024_Hyp03_Both02_B17,938.6,2430.8,,
370,8122024,2024,Cont,03,Both,02,W,17,2024_Cont03_Both02_W17,901.4,2140.3,,
383,8122024,2024,Warm,03,Both,02,G,17,2024_Warm03_Both02_G17,255,630.7,,
200,8122024,2024,Both,02,Cont,02,O,16,2024_Both02_Cont02_O16,1192.3,2584,,
211,8122024,2024,Warm,02,Cont,02,G,16,2024_Warm02_Cont02_G16,498.8,1349.2,,
225,8122024,2024,Cont,02,Cont,02,W,16,2024_Cont02_Cont02_W16,296.3,710.7,,
228,8122024,2024,Hyp,02,Cont,02,B,16,2024_Hyp02_Cont02_B16,598.2,1420.5,,
244,8122024,2024,Hyp,02,Warm,02,B,16,2024_Hyp02_Warm02_B16,423,996.7,,
251,8122024,2024,Cont,02,Warm,02,W,16,2024_Cont02_Warm02_W16,327,838.2,,
267,8122024,2024,Warm,02,Warm,02,G,16,2024_Warm02_Warm02_G16,271.1,586.4,,
284,8122024,2024,Both,02,Warm,02,O,16,2024_Both02_Warm02_O16,409.4,926,,
289,8122024,2024,Warm,02,Hyp,02,G,16,2024_Warm02_Hyp02_G16,624.8,1477.6,,
305,8122024,2024,Both,02,Hyp,02,O,16,2024_Both02_Hyp02_O16,404.1,1094,,
312,8122024,2024,Cont,02,Hyp,02,W,16,2024_Cont02_Hyp02_W16,528.5,1227.5,,
327,8122024,2024,Hyp,02,Hyp,02,B,16,2024_Hyp02_Hyp02_B16,581.5,1376.9,,
341,8122024,2024,Cont,02,Both,02,W,16,2024_Cont02_Both02_W16,321.8,879.4,,
355,8122024,2024,Warm,02,Both,02,G,16,2024_Warm02_Both02_G16,610.1,1630.8,,
372,8122024,2024,Both,02,Both,02,O,16,2024_Both02_Both02_O16,513.8,1346.3,,
381,8122024,2024,Hyp,02,Both,02,B,16,2024_Hyp02_Both02_B16,858.4,2284.7,,
193,8122024,2024,Warm,02,Cont,02,G,15,2024_Warm02_Cont02_G15,771.7,1807.7,,
202,8122024,2024,Cont,02,Cont,02,W,15,2024_Cont02_Cont02_W15,964,2241.8,,
208,8122024,2024,Both,02,Cont,02,O,15,2024_Both02_Cont02_O15,422.5,966.8,,
223,8122024,2024,Hyp,02,Cont,02,B,15,2024_Hyp02_Cont02_B15,542.9,1293.7,,
243,8122024,2024,Cont,02,Warm,02,W,15,2024_Cont02_Warm02_W15,264.9,608.8,,
252,8122024,2024,Hyp,02,Warm,02,B,15,2024_Hyp02_Warm02_B15,718.8,1641.8,,
255,8122024,2024,Warm,02,Warm,02,G,15,2024_Warm02_Warm02_G15,563,1644.9,,
271,8122024,2024,Both,02,Warm,02,O,15,2024_Both02_Warm02_O15,291.7,634.6,,
295,8122024,2024,Both,02,Hyp,02,O,15,2024_Both02_Hyp02_O15,581.1,1282.8,,9.27.24 SKM fixed 'P15' to be O15 and adjusted Phase 1 info
302,8122024,2024,Warm,02,Hyp,02,G,15,2024_Warm02_Hyp02_G15,584.9,1509.4,,
323,8122024,2024,Cont,02,Hyp,02,W,15,2024_Cont02_Hyp02_W15,647.9,1488.8,,
328,8122024,2024,Hyp,02,Hyp,02,B,15,2024_Hyp02_Hyp02_B15,208.1,518.2,,
342,8122024,2024,Warm,02,Both,02,G,15,2024_Warm02_Both02_G15,596.6,1499.8,,
347,8122024,2024,Cont,02,Both,02,W,15,2024_Cont02_Both02_W15,300.7,771.7,,
366,8122024,2024,Hyp,02,Both,02,B,15,2024_Hyp02_Both02_B15,1011.6,3158.1,,
374,8122024,2024,Both,02,Both,02,O,15,2024_Both02_Both02_O15,458.6,1160.5,,
201,8122024,2024,Hyp,01,Cont,02,B,14,2024_Hyp01_Cont02_B14,580.2,1513.7,,
204,8122024,2024,Cont,01,Cont,02,W,14,2024_Cont01_Cont02_W14,883,2096.1,,
229,8122024,2024,Both,01,Cont,02,O,14,2024_Both01_Cont02_O14,1138.2,3017.5,,
233,8122024,2024,Warm,01,Cont,02,G,14,2024_Warm01_Cont02_G14,743.2,1657.5,,
253,8122024,2024,Warm,01,Warm,02,G,14,2024_Warm01_Warm02_G14,306.4,780.1,,
268,8122024,2024,Cont,01,Warm,02,W,14,2024_Cont01_Warm02_W14,641.9,1549,,
272,8122024,2024,Both,01,Warm,02,O,14,2024_Both01_Warm02_O14,414.7,1000.1,,
278,8122024,2024,Hyp,01,Warm,02,B,14,2024_Hyp01_Warm02_B14,300,802.6,,
298,8122024,2024,Warm,01,Hyp,02,G,14,2024_Warm01_Hyp02_G14,1517,3671.6,,
301,8122024,2024,Cont,01,Hyp,02,W,14,2024_Cont01_Hyp02_W14,687.2,1557.3,,
316,8122024,2024,Both,01,Hyp,02,O,14,2024_Both01_Hyp02_O14,590.9,1332.9,,
325,8122024,2024,Hyp,01,Hyp,02,B,14,2024_Hyp01_Hyp02_B14,528.9,1392.9,,
350,8122024,2024,Hyp,01,Both,02,B,14,2024_Hyp01_Both02_B14,465,1101.7,,
351,8122024,2024,Cont,01,Both,02,W,14,2024_Cont01_Both02_W14,118.6,263.5,,
373,8122024,2024,Both,01,Both,02,O,14,2024_Both01_Both02_O14,415.4,1022.3,,
378,8122024,2024,Warm,01,Both,02,G,14,2024_Warm01_Both02_G14,326.4,731.7,,
195,8122024,2024,Hyp,01,Cont,02,B,13,2024_Hyp01_Cont02_B13,479.2,1041.3,,
222,8122024,2024,Both,01,Cont,02,O,13,2024_Both01_Cont02_O13,722.3,1613.8,,
232,8122024,2024,Cont,01,Cont,02,W,13,2024_Cont01_Cont02_W13,629.9,1575.3,,
240,8122024,2024,Warm,01,Cont,02,G,13,2024_Warm01_Cont02_G13,754.6,1802.6,,
247,8122024,2024,Warm,01,Warm,02,G,13,2024_Warm01_Warm02_G13,681.9,1570.5,,
261,8122024,2024,Hyp,01,Warm,02,B,13,2024_Hyp01_Warm02_B13,281.2,617.9,,
270,8122024,2024,Cont,01,Warm,02,W,13,2024_Cont01_Warm02_W13,512.8,1283.2,,
273,8122024,2024,Both,01,Warm,02,O,13,2024_Both01_Warm02_O13,590,1469.6,,
296,8122024,2024,Cont,01,Hyp,02,W,13,2024_Cont01_Hyp02_W13,690.6,1573.2,,
299,8122024,2024,Hyp,01,Hyp,02,B,13,2024_Hyp01_Hyp02_B13,1095.4,2765.4,,wet when dry weighing
320,8122024,2024,Both,01,Hyp,02,O,13,2024_Both01_Hyp02_O13,390.1,952.3,,
336,8122024,2024,Warm,01,Hyp,02,G,13,2024_Warm01_Hyp02_G13,304.6,788.2,,
343,8122024,2024,Hyp,01,Both,02,B,13,2024_Hyp01_Both02_B13,243.2,612.7,,
363,8122024,2024,Cont,01,Both,02,W,13,2024_Cont01_Both02_W13,467.7,1117.5,,
377,8122024,2024,Warm,01,Both,02,G,13,2024_Warm01_Both02_G13,627.6,1485.1,,
380,8122024,2024,Both,01,Both,02,O,13,2024_Both01_Both02_O13,460.7,1100.5,,
21,8122024,2024,Warm,06,Cont,01,G,12,2024_Warm06_Cont01_G12,380.5,967.1,,
42,8122024,2024,Both,06,Cont,01,O,12,2024_Both06_Cont01_O12,251.4,572.3,,
43,8122024,2024,Hyp,06,Cont,01,B,12,2024_Hyp06_Cont01_B12,458.9,1081.9,,
44,8122024,2024,Cont,06,Cont,01,W,12,2024_Cont06_Cont01_W12,291.5,817.9,,"Was attached to B9, shell tip broke off when separated may not be accurate"
70,8122024,2024,Hyp,06,Hyp,01,B,12,2024_Hyp06_Hyp01_B12,709.1,1666,,
80,8122024,2024,Cont,06,Hyp,01,W,12,2024_Cont06_Hyp01_W12,425.4,1101.2,,
88,8122024,2024,Warm,06,Hyp,01,G,12,2024_Warm06_Hyp01_G12,368.8,917.1,,
92,8122024,2024,Both,06,Hyp,01,O,12,2024_Both06_Hyp01_O12,184.5,466.9,,
126,8122024,2024,Cont,06,Warm,01,W,12,2024_Cont06_Warm01_W12,402.7,1067.2,,
127,8122024,2024,Warm,06,Warm,01,G,12,2024_Warm06_Warm01_G12,537.6,1590.4,,
131,8122024,2024,Both,06,Warm,01,O,12,2024_Both06_Warm01_O12,203.6,550.7,,
141,8122024,2024,Hyp,06,Warm,01,B,12,2024_Hyp06_Warm01_B12,213.9,517.3,,
164,8122024,2024,Cont,06,Both,01,W,12,2024_Cont06_Both01_W12,533.2,1315.7,,
175,8122024,2024,Both,06,Both,01,O,12,2024_Both06_Both01_O12,137.6,357.3,,
190,8122024,2024,Hyp,06,Both,01,B,12,2024_Hyp06_Both01_B12,362,950.2,,
191,8122024,2024,Warm,06,Both,01,G,12,2024_Warm06_Both01_G12,216.4,532,,
25,8122024,2024,Both,06,Cont,01,O,11,2024_Both06_Cont01_O11,479.3,1182,,
32,8122024,2024,Warm,06,Cont,01,G,11,2024_Warm06_Cont01_G11,564.8,1240.9,,
46,8122024,2024,Hyp,06,Cont,01,B,11,2024_Hyp06_Cont01_B11,428.4,1183.2,,
48,8122024,2024,Cont,06,Cont,01,W,11,2024_Cont06_Cont01_W11,789.1,1638.5,,
58,8122024,2024,Warm,06,Hyp,01,G,11,2024_Warm06_Hyp01_G11,402.2,883.2,,
83,8122024,2024,Both,06,Hyp,01,O,11,2024_Both06_Hyp01_O11,716.3,1708.8,,
89,8122024,2024,Cont,06,Hyp,01,W,11,2024_Cont06_Hyp01_W11,600.4,1399.5,,
90,8122024,2024,Hyp,06,Hyp,01,B,11,2024_Hyp06_Hyp01_B11,311.2,722.9,,
121,8122024,2024,Hyp,06,Warm,01,B,11,2024_Hyp06_Warm01_B11,523.9,1430.3,,
122,8122024,2024,Cont,06,Warm,01,W,11,2024_Cont06_Warm01_W11,1472.5,3407.9,,
138,8122024,2024,Warm,06,Warm,01,G,11,2024_Warm06_Warm01_G11,787,1702.6,,
144,8122024,2024,Both,06,Warm,01,O,11,2024_Both06_Warm01_O11,426.6,1047.5,,Extra oyster in this mesocosm-- untagged. We checked mesos before the experiment so was this a double??
172,8122024,2024,Hyp,06,Both,01,B,11,2024_Hyp06_Both01_B11,147.1,361.3,,
185,8122024,2024,Cont,06,Both,01,W,11,2024_Cont06_Both01_W11,291,817,,
186,8122024,2024,Both,06,Both,01,O,11,2024_Both06_Both01_O11,452.3,1194.6,,
187,8122024,2024,Warm,06,Both,01,G,11,2024_Warm06_Both01_G11,545.8,1279.8,,
12,8122024,2024,Cont,05,Cont,01,W,10,2024_Cont05_Cont01_W10,251,597.1,,
18,8122024,2024,Both,05,Cont,01,O,10,2024_Both05_Cont01_O10,688.1,1607.7,,
35,8122024,2024,Hyp,05,Cont,01,B,10,2024_Hyp05_Cont01_B10,350.9,884,,
36,8122024,2024,Warm,05,Cont,01,G,10,2024_Warm05_Cont01_G10,174.7,415.9,,
62,8122024,2024,Warm,05,Hyp,01,G,10,2024_Warm05_Hyp01_G10,503.6,1264.2,,
72,8122024,2024,Both,05,Hyp,01,O,10,2024_Both05_Hyp01_O10,234.3,558.3,,
74,8122024,2024,Cont,05,Hyp,01,W,10,2024_Cont05_Hyp01_W10,232.7,643.2,,
94,8122024,2024,Hyp,05,Hyp,01,B,10,2024_Hyp05_Hyp01_B10,157,389,,
106,8122024,2024,Cont,05,Warm,01,W,10,2024_Cont05_Warm01_W10,805.3,1883.5,,
115,8122024,2024,Hyp,05,Warm,01,B,10,2024_Hyp05_Warm01_B10,246,629.8,,
134,8122024,2024,Warm,05,Warm,01,G,10,2024_Warm05_Warm01_G10,239.8,526.8,,
140,8122024,2024,Both,05,Warm,01,O,10,2024_Both05_Warm01_O10,162.6,386.3,,
157,8122024,2024,Warm,05,Both,01,G,10,2024_Warm05_Both01_G10,307.8,742,,
165,8122024,2024,Hyp,05,Both,01,B,10,2024_Hyp05_Both01_B10,220.5,568.3,,
170,8122024,2024,Both,05,Both,01,O,10,2024_Both05_Both01_O10,195.6,483.6,,
188,8122024,2024,Cont,05,Both,01,W,10,2024_Cont05_Both01_W10,224.8,564.8,,
6,8122024,2024,Both,05,Cont,01,O,9,2024_Both05_Cont01_O9,687.2,1556.2,,
11,8122024,2024,Cont,05,Cont,01,W,9,2024_Cont05_Cont01_W9,348,907.7,,
40,8122024,2024,Warm,05,Cont,01,G,9,2024_Warm05_Cont01_G9,1007.1,2396,,
45,8122024,2024,Hyp,05,Cont,01,B,9,2024_Hyp05_Cont01_B9,171.4,427.3,,
55,8122024,2024,Warm,05,Hyp,01,G,9,2024_Warm05_Hyp01_G9,254.7,671.2,,
60,8122024,2024,Hyp,05,Hyp,01,B,9,2024_Hyp05_Hyp01_B9,774.8,1999.6,,
81,8122024,2024,Cont,05,Hyp,01,W,9,2024_Cont05_Hyp01_W9,247.2,601.5,,
95,8122024,2024,Both,05,Hyp,01,O,9,2024_Both05_Hyp01_O9,214.8,522.8,,
103,8122024,2024,Cont,05,Warm,01,W,9,2024_Cont05_Warm01_W9,629.2,1457.6,,
109,8122024,2024,Warm,05,Warm,01,G,9,2024_Warm05_Warm01_G9,765.5,1846.4,,
125,8122024,2024,Hyp,05,Warm,01,B,9,2024_Hyp05_Warm01_B9,440,1103.6,,
143,8122024,2024,Both,05,Warm,01,O,9,2024_Both05_Warm01_O9,369.4,915.8,,
152,8122024,2024,Hyp,05,Both,01,B,9,2024_Hyp05_Both01_B9,307.1,824.6,,
169,8122024,2024,Cont,05,Both,01,W,9,2024_Cont05_Both01_W9,380.4,974.8,,
179,8122024,2024,Warm,05,Both,01,G,9,2024_Warm05_Both01_G9,451.9,1019.3,,
182,8122024,2024,Both,05,Both,01,O,9,2024_Both05_Both01_O9,509.6,1297.7,,
3,8122024,2024,Both,04,Cont,01,O,8,2024_Both04_Cont01_O8,390.7,927.4,,
16,8122024,2024,Warm,04,Cont,01,G,8,2024_Warm04_Cont01_G8,247.3,588.7,,
23,8122024,2024,Hyp,04,Cont,01,B,8,2024_Hyp04_Cont01_B8,280,612.5,,
33,8122024,2024,Cont,04,Cont,01,W,8,2024_Cont04_Cont01_W8,413.7,990.8,,
49,8122024,2024,Warm,04,Hyp,01,G,8,2024_Warm04_Hyp01_G8,814,1997.2,,
65,8122024,2024,Both,04,Hyp,01,O,8,2024_Both04_Hyp01_O8,449.4,1205.5,,
79,8122024,2024,Hyp,04,Hyp,01,B,8,2024_Hyp04_Hyp01_B8,158.1,415.5,,
87,8122024,2024,Cont,04,Hyp,01,W,8,2024_Cont04_Hyp01_W8,558.6,1341.4,,
98,8122024,2024,Cont,04,Warm,01,W,8,2024_Cont04_Warm01_W8,329.4,854.6,,
113,8122024,2024,Hyp,04,Warm,01,B,8,2024_Hyp04_Warm01_B8,291.3,734.2,,
117,8122024,2024,Both,04,Warm,01,O,8,2024_Both04_Warm01_O8,256.4,583.4,,
129,8122024,2024,Warm,04,Warm,01,G,8,2024_Warm04_Warm01_G8,303,847,,
145,8122024,2024,Hyp,04,Both,01,B,8,2024_Hyp04_Both01_B8,274,635.1,,
160,8122024,2024,Cont,04,Both,01,W,8,2024_Cont04_Both01_W8,241.6,544.6,,
166,8122024,2024,Both,04,Both,01,O,8,2024_Both04_Both01_O8,194.8,488.6,,
183,8122024,2024,Warm,04,Both,01,G,8,2024_Warm04_Both01_G8,358.4,830.8,,
2,8122024,2024,Warm,04,Cont,01,G,7,2024_Warm04_Cont01_G7,629.8,1446.1,,
13,8122024,2024,Both,04,Cont,01,O,7,2024_Both04_Cont01_O7,261.3,678.7,,
28,8122024,2024,Cont,04,Cont,01,W,7,2024_Cont04_Cont01_W7,544.9,1264.4,,
30,8122024,2024,Hyp,04,Cont,01,B,7,2024_Hyp04_Cont01_B7,287.9,803.3,,
51,8122024,2024,Both,04,Hyp,01,O,7,2024_Both04_Hyp01_O7,599.1,1325,,
67,8122024,2024,Cont,04,Hyp,01,W,7,2024_Cont04_Hyp01_W7,207.1,490.7,,
68,8122024,2024,Warm,04,Hyp,01,G,7,2024_Warm04_Hyp01_G7,379.1,925.9,,
91,8122024,2024,Hyp,04,Hyp,01,B,7,2024_Hyp04_Hyp01_B7,430.3,1040.1,,
99,8122024,2024,Hyp,04,Warm,01,B,7,2024_Hyp04_Warm01_B7,353.3,838.9,,
114,8122024,2024,Cont,04,Warm,01,W,7,2024_Cont04_Warm01_W7,416,971.6,,
116,8122024,2024,Warm,04,Warm,01,G,7,2024_Warm04_Warm01_G7,445.6,928.9,,
139,8122024,2024,Both,04,Warm,01,O,7,2024_Both04_Warm01_O7,238,594.1,,
150,8122024,2024,Cont,04,Both,01,W,7,2024_Cont04_Both01_W7,243.4,582.3,,
154,8122024,2024,Warm,04,Both,01,G,7,2024_Warm04_Both01_G7,460,1083.2,,
161,8122024,2024,Hyp,04,Both,01,B,7,2024_Hyp04_Both01_B7,279.9,627.7,,
171,8122024,2024,Both,04,Both,01,O,7,2024_Both04_Both01_O7,244.4,559.6,,
4,8122024,2024,Hyp,03,Cont,01,B,6,2024_Hyp03_Cont01_B6,127.6,351,,
15,8122024,2024,Warm,03,Cont,01,G,6,2024_Warm03_Cont01_G6,293.7,761.1,,
26,8122024,2024,Cont,03,Cont,01,W,6,2024_Cont03_Cont01_W6,158.4,353.9,,
37,8122024,2024,Both,03,Cont,01,O,6,2024_Both03_Cont01_O6,199.8,533.5,,
54,8122024,2024,Cont,03,Hyp,01,W,6,2024_Cont03_Hyp01_W6,318.1,852.2,,
73,8122024,2024,Hyp,03,Hyp,01,B,6,2024_Hyp03_Hyp01_B6,763,1948.3,,
84,8122024,2024,Both,03,Hyp,01,O,6,2024_Both03_Hyp01_O6,436.5,1134.6,,
85,8122024,2024,Warm,03,Hyp,01,G,6,2024_Warm03_Hyp01_G6,541.9,1468.4,,
104,8122024,2024,Both,03,Warm,01,O,6,2024_Both03_Warm01_O6,429,953.1,,
111,8122024,2024,Hyp,03,Warm,01,B,6,2024_Hyp03_Warm01_B6,255.3,589.2,,
123,8122024,2024,Warm,03,Warm,01,G,6,2024_Warm03_Warm01_G6,487.3,1189.3,,
133,8122024,2024,Cont,03,Warm,01,W,6,2024_Cont03_Warm01_W6,427.3,1039.5,,
