Original_order,Date_MMDDYYYY,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Sample_Name,Submerged_weight_pre,Dry_weight_pre,Notes,
463,7/23/24,2024,Cont,05,Cont,01,W,9,2024_Cont05_Cont01_W9,191.7,508.8,,
464,7/23/24,2024,Both,05,Cont,01,O,9,2024_Both05_Cont01_O9,382.8,921.1,,
465,7/23/24,2024,Warm,05,Cont,01,G,9,2024_Warm05_Cont01_G9,619.8,1525.5,,
563,7/23/24,2024,Cont,05,Hyp,01,W,9,2024_Cont05_Hyp01_W9,180.2,445.6,,
602,7/23/24,2024,Hyp,05,Both,01,B,9,2024_Hyp05_Both01_B9,165.3,472.6,,
809,7/23/24,2024,Both,05,Hyp,01,O,9,2024_Both05_Hyp01_O9,137.9,355.8,,
810,7/23/24,2024,Warm,05,Hyp,01,G,9,2024_Warm05_Hyp01_G9,152.4,396,,
811,7/23/24,2024,Cont,05,Hyp,01,W,9,2024_Cont05_Hyp01_W9,180.2,445.6,,
812,7/23/24,2024,Hyp,05,Hyp,01,B,9,2024_Hyp05_Hyp01_B9,492.5,1269.9,,
1176,7/23/24,2024,Both,05,Warm,01,O,9,2024_Both05_Warm01_O9,208.1,543.8,,
1177,7/23/24,2024,Hyp,05,Warm,01,B,9,2024_Hyp05_Warm01_B9,226.4,611.7,,
1178,7/23/24,2024,Cont,05,Warm,01,W,9,2024_Cont05_Warm01_W9,410.7,985.7,,
1179,7/23/24,2024,Warm,05,Warm,01,G,9,2024_Warm05_Warm01_G9,554.3,1428.2,,
1403,7/23/24,2024,Cont,05,Warm,01,W,9,2024_Cont05_Warm01_W9,410.7,985.7,,
29,7/23/24,2024,Cont,04,Both,01,W,8,2024_Cont04_Both01_W8,125.6,296.3,,
30,7/23/24,2024,Hyp,04,Both,01,B,8,2024_Hyp04_Both01_B8,200.3,432,,
31,7/23/24,2024,Both,04,Both,01,O,8,2024_Both04_Both01_O8,163.7,441.1,,
32,7/23/24,2024,Warm,04,Both,01,G,8,2024_Warm04_Both01_G8,261.5,626.8,,
458,7/23/24,2024,Warm,04,Cont,01,G,8,2024_Warm04_Cont01_G8,141.1,332.5,,
459,7/23/24,2024,Hyp,04,Cont,01,B,8,2024_Hyp04_Cont01_B8,204,452.7,,
460,7/23/24,2024,Both,04,Cont,01,O,8,2024_Both04_Cont01_O8,199,491.8,,
461,7/23/24,2024,Cont,04,Cont,01,W,8,2024_Cont04_Cont01_W8,218.7,555.8,,
553,7/23/24,2024,Both,04,Both,01,O,8,2024_Both04_Both01_O8,163.7,441.1,,
562,7/23/24,2024,Hyp,04,Warm,01,B,8,2024_Hyp04_Warm01_B8,172.5,445.2,,
693,7/23/24,2024,Both,04,Cont,01,O,8,2024_Both04_Cont01_O8,199,491.8,,
805,7/23/24,2024,Hyp,04,Hyp,01,B,8,2024_Hyp04_Hyp01_B8,159.1,434.1,,
806,7/23/24,2024,Both,04,Hyp,01,O,8,2024_Both04_Hyp01_O8,262.5,706.9,,
807,7/23/24,2024,Cont,04,Hyp,01,W,8,2024_Cont04_Hyp01_W8,331.2,826.8,,
808,7/23/24,2024,Warm,04,Hyp,01,G,8,2024_Warm04_Hyp01_G8,552.8,1319.5,,
1037,7/23/24,2024,Cont,04,Warm,01,W,8,2024_Cont04_Warm01_W8,231.8,599.9,,
1172,7/23/24,2024,Both,04,Warm,01,O,8,2024_Both04_Warm01_O8,115,279.5,,
1173,7/23/24,2024,Hyp,04,Warm,01,B,8,2024_Hyp04_Warm01_B8,172.5,445.2,,
1174,7/23/24,2024,Warm,04,Warm,01,G,8,2024_Warm04_Warm01_G8,165.5,502.9,,
1175,7/23/24,2024,Cont,04,Warm,01,W,8,2024_Cont04_Warm01_W8,231.8,599.9,,
25,7/23/24,2024,Both,04,Both,01,O,7,2024_Both04_Both01_O7,120.9,309,,
26,7/23/24,2024,Hyp,04,Both,01,B,7,2024_Hyp04_Both01_B7,220.2,495.4,,
27,7/23/24,2024,Cont,04,Both,01,W,7,2024_Cont04_Both01_W7,203,496.8,,
28,7/23/24,2024,Warm,04,Both,01,G,7,2024_Warm04_Both01_G7,317.7,741.1,,
157,7/23/24,2024,Both,04,Both,01,O,7,2024_Both04_Both01_O7,120.9,309,,
165,7/23/24,2024,Both,04,Both,01,O,7,2024_Both04_Both01_O7,120.9,309,,
175,7/23/24,2024,Both,04,Warm,01,O,7,2024_Both04_Warm01_O7,114.4,315.1,,
362,7/23/24,2024,Both,04,Cont,01,O,7,2024_Both04_Cont01_O7,144.4,402.3,,
454,7/23/24,2024,Both,04,Cont,01,O,7,2024_Both04_Cont01_O7,144.4,402.3,,
455,7/23/24,2024,Hyp,04,Cont,01,B,7,2024_Hyp04_Cont01_B7,161.6,483.3,,
456,7/23/24,2024,Cont,04,Cont,01,W,7,2024_Cont04_Cont01_W7,292.2,695.2,,
457,7/23/24,2024,Warm,04,Cont,01,G,7,2024_Warm04_Cont01_G7,397.3,942,,
609,7/23/24,2024,Hyp,04,Cont,01,B,7,2024_Hyp04_Cont01_B7,161.6,483.3,,
698,7/23/24,2024,Hyp,04,Both,01,B,7,2024_Hyp04_Both01_B7,220.2,495.4,,
801,7/23/24,2024,Cont,04,Hyp,01,W,7,2024_Cont04_Hyp01_W7,116.4,288.3,,
802,7/23/24,2024,Hyp,04,Hyp,01,B,7,2024_Hyp04_Hyp01_B7,240.6,594.1,,
803,7/23/24,2024,Both,04,Hyp,01,O,7,2024_Both04_Hyp01_O7,337.1,745.4,,
804,7/23/24,2024,Warm,04,Hyp,01,G,7,2024_Warm04_Hyp01_G7,306.8,783.9,,
1029,7/23/24,2024,Hyp,04,Hyp,01,B,7,2024_Hyp04_Hyp01_B7,240.6,594.1,,
1168,7/23/24,2024,Both,04,Warm,01,O,7,2024_Both04_Warm01_O7,114.4,315.1,,
1169,7/23/24,2024,Hyp,04,Warm,01,B,7,2024_Hyp04_Warm01_B7,199.9,506.4,,
1170,7/23/24,2024,Cont,04,Warm,01,W,7,2024_Cont04_Warm01_W7,281.7,673.9,,
1171,7/23/24,2024,Warm,04,Warm,01,G,7,2024_Warm04_Warm01_G7,326.4,724.4,,
21,7/23/24,2024,Warm,03,Both,01,G,6,2024_Warm03_Both01_G6,132.8,330.8,,
22,7/23/24,2024,Hyp,03,Both,01,B,6,2024_Hyp03_Both01_B6,128.2,340.3,,
23,7/23/24,2024,Cont,03,Both,01,W,6,2024_Cont03_Both01_W6,212.4,547.7,,
24,7/26/24,2024,Both,03,Both,01,O,6,2024_Both03_Both01_O6,402.5,1072.8,,
120,7/23/24,2024,Cont,03,Cont,01,W,6,2024_Cont03_Cont01_W6,111.4,254.2,,
363,7/23/24,2024,Both,03,Cont,01,O,6,2024_Both03_Cont01_O6,145.3,402.5,,
450,7/23/24,2024,Hyp,03,Cont,01,B,6,2024_Hyp03_Cont01_B6,80.1,223.8,,
451,7/23/24,2024,Cont,03,Cont,01,W,6,2024_Cont03_Cont01_W6,111.4,254.2,,
452,7/23/24,2024,Warm,03,Cont,01,G,6,2024_Warm03_Cont01_G6,133.4,361,,
453,7/23/24,2024,Both,03,Cont,01,O,6,2024_Both03_Cont01_O6,145.3,402.5,,
797,7/23/24,2024,Cont,03,Hyp,01,W,6,2024_Cont03_Hyp01_W6,169.8,464.8,,
798,7/23/24,2024,Both,03,Hyp,01,O,6,2024_Both03_Hyp01_O6,274.8,731.3,,
799,7/23/24,2024,Warm,03,Hyp,01,G,6,2024_Warm03_Hyp01_G6,327.3,1027.6,,
800,7/23/24,2024,Hyp,03,Hyp,01,B,6,2024_Hyp03_Hyp01_B6,438.8,1182.8,,
1164,7/23/24,2024,Hyp,03,Warm,01,B,6,2024_Hyp03_Warm01_B6,136.9,341.5,,
1165,7/23/24,2024,Cont,03,Warm,01,W,6,2024_Cont03_Warm01_W6,248.5,621.5,,
1166,7/23/24,2024,Both,03,Warm,01,O,6,2024_Both03_Warm01_O6,337.3,761.9,,
1167,7/23/24,2024,Warm,03,Warm,01,G,6,2024_Warm03_Warm01_G6,377.4,948.8,,
17,7/23/24,2024,Both,03,Both,01,O,5,2024_Both03_Both01_O5,114.3,290.5,,
18,7/23/24,2024,Warm,03,Both,01,G,5,2024_Warm03_Both01_G5,134.8,342.2,,
19,7/23/24,2024,Hyp,03,Both,01,B,5,2024_Hyp03_Both01_B5,316.6,805.4,,
20,7/23/24,2024,Cont,03,Both,01,W,5,2024_Cont03_Both01_W5,383.5,874.3,,
446,7/23/24,2024,Both,03,Cont,01,O,5,2024_Both03_Cont01_O5,115.4,317.9,,
447,7/23/24,2024,Warm,03,Cont,01,G,5,2024_Warm03_Cont01_G5,224.3,523.3,,
448,7/23/24,2024,Cont,03,Cont,01,W,5,2024_Cont03_Cont01_W5,280.2,658,,
449,7/23/24,2024,Hyp,03,Cont,01,B,5,2024_Hyp03_Cont01_B5,324.6,858.7,,
793,7/23/24,2024,Cont,03,Hyp,01,W,5,2024_Cont03_Hyp01_W5,111.6,265.8,,
794,7/23/24,2024,Hyp,03,Hyp,01,B,5,2024_Hyp03_Hyp01_B5,117.3,292.1,,
795,7/23/24,2024,Warm,03,Hyp,01,G,5,2024_Warm03_Hyp01_G5,179.8,524.9,,
796,7/23/24,2024,Both,03,Hyp,01,O,5,2024_Both03_Hyp01_O5,317.7,897.1,,
1160,7/23/24,2024,Warm,03,Warm,01,G,5,2024_Warm03_Warm01_G5,137.2,423.8,,
1161,7/23/24,2024,Hyp,03,Warm,01,B,5,2024_Hyp03_Warm01_B5,222,727.1,,
1162,7/23/24,2024,Cont,03,Warm,01,W,5,2024_Cont03_Warm01_W5,403.2,962,,
1163,7/23/24,2024,Both,03,Warm,01,O,5,2024_Both03_Warm01_O5,380.2,973.4,,
13,7/23/24,2024,Warm,02,Both,01,G,4,2024_Warm02_Both01_G4,103.8,253.2,,
14,7/23/24,2024,Cont,02,Both,01,W,4,2024_Cont02_Both01_W4,158.4,393.3,,
15,7/23/24,2024,Hyp,02,Both,01,B,4,2024_Hyp02_Both01_B4,169.1,429.1,,
16,7/23/24,2024,Both,02,Both,01,O,4,2024_Both02_Both01_O4,196.6,491.7,,
117,7/23/24,2024,Warm,02,Both,01,G,4,2024_Warm02_Both01_G4,103.8,253.2,,
137,7/23/24,2024,Both,02,Cont,01,O,4,2024_Both02_Cont01_O4,110.2,263.8,,
348,7/23/24,2024,Cont,02,Both,01,W,4,2024_Cont02_Both01_W4,158.4,393.3,,
369,7/23/24,2024,Hyp,02,Cont,01,B,4,2024_Hyp02_Cont01_B4,174.8,406.2,,
442,7/23/24,2024,Both,02,Cont,01,O,4,2024_Both02_Cont01_O4,110.2,263.8,,
443,7/23/24,2024,Warm,02,Cont,01,G,4,2024_Warm02_Cont01_G4,188.9,354.4,,
444,7/23/24,2024,Hyp,02,Cont,01,B,4,2024_Hyp02_Cont01_B4,174.8,406.2,,
445,7/23/24,2024,Cont,02,Cont,01,W,4,2024_Cont02_Cont01_W4,245,543.4,,
692,7/23/24,2024,Both,02,Both,01,O,4,2024_Both02_Both01_O4,196.6,491.7,,
789,7/23/24,2024,Warm,02,Hyp,01,G,4,2024_Warm02_Hyp01_G4,262,623.9,,
790,7/23/24,2024,Cont,02,Hyp,01,W,4,2024_Cont02_Hyp01_W4,254.6,626.2,,
791,7/23/24,2024,Both,02,Hyp,01,O,4,2024_Both02_Hyp01_O4,368.5,964,,
792,7/23/24,2024,Hyp,02,Hyp,01,B,4,2024_Hyp02_Hyp01_B4,401.1,1007.5,,
1156,7/23/24,2024,Hyp,02,Warm,01,B,4,2024_Hyp02_Warm01_B4,131.5,350.1,,
1157,7/23/24,2024,Cont,02,Warm,01,W,4,2024_Cont02_Warm01_W4,213.8,512.8,,
1158,7/23/24,2024,Both,02,Warm,01,O,4,2024_Both02_Warm01_O4,208.8,609.7,,
1159,7/23/24,2024,Warm,02,Warm,01,G,4,2024_Warm02_Warm01_G4,275.3,761.9,,
1411,7/23/24,2024,Hyp,02,Hyp,01,B,4,2024_Hyp02_Hyp01_B4,401.1,1007.5,,
9,7/23/24,2024,Both,02,Both,01,O,3,2024_Both02_Both01_O3,121.9,279.3,,
10,7/23/24,2024,Hyp,02,Both,01,B,3,2024_Hyp02_Both01_B3,121.5,310.9,,
11,7/23/24,2024,Warm,02,Both,01,G,3,2024_Warm02_Both01_G3,518,1281.4,,
12,7/26/24,2024,Cont,02,Both,01,W,3,2024_Cont02_Both01_W3,260.9,878.7,,
149,7/23/24,2024,Cont,02,Warm,01,W,3,2024_Cont02_Warm01_W3,124,304.8,,
167,7/23/24,2024,Hyp,02,Both,01,B,3,2024_Hyp02_Both01_B3,121.5,310.9,,
438,7/23/24,2024,Both,02,Cont,01,O,3,2024_Both02_Cont01_O3,90.6,266.4,,
439,7/23/24,2024,Hyp,02,Cont,01,B,3,2024_Hyp02_Cont01_B3,363.5,828,,
440,7/23/24,2024,Warm,02,Cont,01,G,3,2024_Warm02_Cont01_G3,330.2,833.9,,
441,7/23/24,2024,Cont,02,Cont,01,W,3,2024_Cont02_Cont01_W3,495.6,1314.8,,
785,7/23/24,2024,Both,02,Hyp,01,O,3,2024_Both02_Hyp01_O3,145.5,335,,
786,7/23/24,2024,Warm,02,Hyp,01,G,3,2024_Warm02_Hyp01_G3,257.3,689.1,,
787,7/23/24,2024,Cont,02,Hyp,01,W,3,2024_Cont02_Hyp01_W3,316.6,766.3,,
788,7/23/24,2024,Hyp,02,Hyp,01,B,3,2024_Hyp02_Hyp01_B3,385.1,947.5,,
1152,7/23/24,2024,Cont,02,Warm,01,W,3,2024_Cont02_Warm01_W3,124,304.8,,
1153,7/23/24,2024,Both,02,Warm,01,O,3,2024_Both02_Warm01_O3,131.8,327.5,,
1154,7/23/24,2024,Hyp,02,Warm,01,B,3,2024_Hyp02_Warm01_B3,133.2,350.2,,
1155,7/23/24,2024,Warm,02,Warm,01,G,3,2024_Warm02_Warm01_G3,357.4,841.7,,
5,7/23/24,2024,Hyp,01,Both,01,B,2,2024_Hyp01_Both01_B2,157.2,435.6,,
6,7/23/24,2024,Warm,01,Both,01,G,2,2024_Warm01_Both01_G2,219.6,514.3,,
7,7/23/24,2024,Both,01,Both,01,O,2,2024_Both01_Both01_O2,218.9,565.5,,
8,7/23/24,2024,Cont,01,Both,01,W,2,2024_Cont01_Both01_W2,390.6,1074.8,,
115,7/23/24,2024,Both,01,Hyp,01,O,2,2024_Both01_Hyp01_O2,101.5,249.7,,
123,7/23/24,2024,Hyp,01,Cont,01,B,2,2024_Hyp01_Cont01_B2,102.8,255.5,,
172,7/23/24,2024,Both,01,Cont,01,O,2,2024_Both01_Cont01_O2,118.4,312.6,,
305,7/23/24,2024,Hyp,01,Hyp,01,B,2,2024_Hyp01_Hyp01_B2,152.7,368,,
434,7/23/24,2024,Hyp,01,Cont,01,B,2,2024_Hyp01_Cont01_B2,102.8,255.5,,
435,7/23/24,2024,Cont,01,Cont,01,W,2,2024_Cont01_Cont01_W2,116.9,272.2,,
436,7/23/24,2024,Both,01,Cont,01,O,2,2024_Both01_Cont01_O2,118.4,312.6,,
437,7/23/24,2024,Warm,01,Cont,01,G,2,2024_Warm01_Cont01_G2,281.2,702.8,,
781,7/23/24,2024,Both,01,Hyp,01,O,2,2024_Both01_Hyp01_O2,101.5,249.7,,
782,7/23/24,2024,Hyp,01,Hyp,01,B,2,2024_Hyp01_Hyp01_B2,152.7,368,,
783,7/23/24,2024,Warm,01,Hyp,01,G,2,2024_Warm01_Hyp01_G2,142.2,407.4,,
784,7/23/24,2024,Cont,01,Hyp,01,W,2,2024_Cont01_Hyp01_W2,467.9,959,,
1148,7/23/24,2024,Hyp,01,Warm,01,B,2,2024_Hyp01_Warm01_B2,87.6,226.3,,
1149,7/23/24,2024,Both,01,Warm,01,O,2,2024_Both01_Warm01_O2,95,274.8,,
1150,7/23/24,2024,Warm,01,Warm,01,G,2,2024_Warm01_Warm01_G2,126.6,316,,
1151,7/23/24,2024,Cont,01,Warm,01,W,2,2024_Cont01_Warm01_W2,407.4,959.8,,
1,7/23/24,2024,Cont,01,Both,01,W,1,2024_Cont01_Both01_W1,141.1,327.9,,
2,7/23/24,2024,Hyp,01,Both,01,B,1,2024_Hyp01_Both01_B1,196.3,467.9,,
3,7/23/24,2024,Both,01,Both,01,O,1,2024_Both01_Both01_O1,210.7,630.3,,
4,7/23/24,2024,Warm,01,Both,01,G,1,2024_Warm01_Both01_G1,323.6,778.4,,
300,7/23/24,2024,Both,01,Warm,01,O,1,2024_Both01_Warm01_O1,123.2,366.1,,
430,7/23/24,2024,Cont,01,Cont,01,W,1,2024_Cont01_Cont01_W1,236.7,546.5,,
431,7/23/24,2024,Hyp,01,Cont,01,B,1,2024_Hyp01_Cont01_B1,278.9,719.7,,
432,7/23/24,2024,Both,01,Cont,01,O,1,2024_Both01_Cont01_O1,303.3,783.2,,
433,7/23/24,2024,Warm,01,Cont,01,G,1,2024_Warm01_Cont01_G1,485,1073.4,,
777,7/23/24,2024,Hyp,01,Hyp,01,B,1,2024_Hyp01_Hyp01_B1,190.5,532.9,,
778,7/23/24,2024,Warm,01,Hyp,01,G,1,2024_Warm01_Hyp01_G1,301.1,770.9,,
779,7/23/24,2024,Both,01,Hyp,01,O,1,2024_Both01_Hyp01_O1,451.2,943.7,,
780,7/23/24,2024,Cont,01,Hyp,01,W,1,2024_Cont01_Hyp01_W1,424.4,1111.9,,
913,7/23/24,2024,Hyp,01,Hyp,01,B,1,2024_Hyp01_Hyp01_B1,190.5,532.9,,
1122,7/23/24,2024,Both,01,Warm,01,O,1,2024_Both01_Warm01_O1,123.2,366.1,,
1123,7/23/24,2024,Cont,01,Warm,01,W,1,2024_Cont01_Warm01_W1,267.5,640.2,,
1146,7/23/24,2024,Hyp,01,Warm,01,B,1,2024_Hyp01_Warm01_B1,236.6,657.8,,
1147,7/23/24,2024,Warm,01,Warm,01,G,1,2024_Warm01_Warm01_G1,334.3,928.4,,
